531 2
350 0.0804533 0.554556
346 0.0188652 0.429593
31 -0.343845 0.768133
32 -0.160033 0.671534
441 -0.0760456 0.390508
5 -0.41584 0.761177
495 -0.322975 0.857771
233 -0.246056 0.839896
462 -0.313592 0.302503
428 -0.067902 0.551646
246 -0.660068 0.652882
245 -0.781781 0.912075
494 -0.457539 0.27225
92 -0.336057 0.768378
178 -0.203567 0.558856
16 -0.829796 1.54581
286 -0.506347 0.91471
390 -0.598833 0.906353
322 -0.238676 0.542406
268 -0.113206 0.476141
112 -0.331108 1.00412
113 -0.309099 0.673267
25 -0.42804 0.353361
26 -0.396458 1.05651
163 -0.395058 0.610257
164 -0.255778 0.707794
179 -0.1613 0.231859
15 -0.393602 0.546751
360 -0.325153 0.388443
467 -0.276219 1.06836
158 -0.318655 0.983239
190 -0.473617 0.486552
454 -0.100715 0.789561
451 -0.485056 1.22818
453 -0.17817 0.668269
133 -0.39699 0.565781
49 -0.407116 1.06824
36 -0.753764 1.27697
235 -0.281049 0.972872
104 -0.465054 0.560378
55 -0.13958 0.67979
56 -0.196634 0.902334
412 -0.392439 1.02632
376 -0.429967 0.929976
210 -0.292934 0.738425
319 -0.283021 0.444749
320 -0.325456 0.432554
243 -0.353353 0.619153
128 -0.476116 0.989638
129 -0.0995707 0.688127
201 -0.454096 0.513542
311 -0.394867 0.493187
361 -0.313278 0.331514
189 -0.379634 0.773013
188 -0.518397 0.9141
192 -0.583595 0.765306
193 -0.315044 0.753599
139 -0.365469 0.859522
69 -0.402396 0.57602
292 -0.584132 0.701696
121 -0.449642 0.763597
354 -0.199854 0.477372
259 -0.291619 0.5543
24 -0.520984 1.01226
80 -0.332396 0.728096
81 -0.339759 0.802745
375 -0.393257 0.690918
37 -0.476302 0.808971
305 -0.640772 1.04196
306 -0.329116 0.536308
389 -0.36443 0.50883
499 -0.411476 0.30981
236 -0.558413 0.52828
348 -0.309011 0.307029
298 -0.428111 0.74811
502 -0.595767 0.71555
217 -0.838212 1.12181
220 -0.465563 0.542219
474 -0.289225 0.753118
512 -0.250254 0.31244
47 -0.490974 1.0274
157 -0.554333 1.11274
421 -0.451713 0.290765
420 -0.289451 0.880009
137 -0.200475 0.750595
457 -0.283737 0.901497
130 -0.518153 0.810483
50 -0.403858 0.581046
52 -0.527134 0.850216
283 -0.503258 0.759812
214 -0.496381 1.32739
307 -0.291291 0.867814
140 -0.116526 0.621816
101 -0.502813 0.847867
43 -0.412889 1.09895
237 -0.388029 0.773901
145 -0.354498 1.00658
506 -0.295433 0.372986
416 -0.234839 0.632648
479 -0.212429 0.484321
66 -0.430762 0.99921
198 -0.18796 0.61391
310 -0.423436 0.753658
165 -0.312498 0.471812
119 -0.549815 0.514355
459 -0.0988119 0.52975
460 -0.360377 0.72133
270 -0.357762 0.69929
211 -0.272411 0.844797
213 -0.487966 0.634294
248 -0.281454 0.845705
247 -0.466321 0.797276
466 -0.289423 0.966596
465 -0.347643 0.991454
279 -0.18156 0.943298
85 -0.441123 0.732432
281 -0.620161 0.75413
463 -0.0257562 0.523071
265 -0.213669 0.660305
8 -0.442315 0.894504
12 -0.377136 1.13673
74 -0.579101 0.749648
226 -0.472398 0.61213
227 -0.509355 0.733424
229 -0.796409 1.49292
398 -0.440832 0.265919
473 -0.432699 0.604904
384 -0.171649 0.928989
385 -0.0287672 0.735977
51 -0.494508 0.86116
203 -0.138746 0.714364
318 -0.143051 0.450502
79 -0.604725 0.70572
436 -0.399691 0.290249
60 -0.201372 0.780532
508 -0.358552 0.461435
147 -0.47955 0.330914
20 -0.492442 1.20316
253 -0.224707 0.38928
418 -0.446541 0.655244
111 -0.444393 0.890876
304 -0.202867 0.413475
367 -0.511311 0.556062
417 -0.490015 0.596891
295 -0.43722 1.12933
294 -0.395205 0.708162
17 -0.446509 0.708631
18 -0.484835 0.803076
369 -0.477305 0.744717
368 -0.170546 0.851641
507 -0.206447 0.326225
242 -0.434811 0.731158
241 -0.716006 0.898334
424 -0.253344 0.35164
423 -0.458653 0.716169
426 -0.270755 0.940418
299 -0.4484 0.665572
296 -0.532265 1.10274
518 -0.389238 0.408256
14 -0.429347 0.431694
349 -0.0743202 0.36873
334 -0.144516 0.431431
215 -0.257425 0.46161
324 -0.197473 0.723898
325 -0.0267807 0.450941
285 -0.284267 0.657496
258 -0.226164 0.535698
344 -0.215412 0.353611
146 -0.464532 0.76925
468 -0.276872 0.500319
260 -0.303169 0.982161
429 -0.0540783 0.627978
168 -0.569638 1.20144
83 -0.285928 0.674218
160 -0.383703 1.08737
443 -0.446033 0.929709
442 -0.424556 0.932354
293 -0.391482 0.836013
434 -0.408253 0.646455
440 -0.389752 0.734685
161 -0.42457 0.881821
239 -0.493675 0.714167
240 -0.442189 0.898329
359 -0.0238033 0.586485
262 -0.0221351 0.506729
271 -0.145876 0.718789
272 -0.376212 1.11552
180 -0.461315 0.758193
280 -0.443042 0.774708
150 -0.0999876 0.452408
45 -0.491658 0.45458
173 -0.362299 0.663206
42 -0.228403 0.789944
44 -0.30283 0.875904
62 -0.321861 0.883767
487 -0.284756 0.456159
67 -0.222268 0.840343
1 -0.410318 0.889448
2 -0.4284 0.661915
373 -0.134659 0.707463
185 -0.478552 0.803154
523 -0.18741 0.370614
84 -0.4826 1.16102
278 -0.200072 0.510678
378 -0.546662 0.458771
336 0.110617 0.5196
392 -0.169851 0.78584
106 -0.219741 0.90267
432 -0.205877 0.835007
250 -0.396282 1.02745
162 -0.355351 0.696178
273 -0.365329 0.841531
274 -0.411963 0.830462
174 -0.602053 0.695078
175 -0.377117 0.651287
476 -0.00883748 0.734211
475 -0.288957 0.824872
444 -0.160333 0.792012
96 -0.434908 0.677042
176 -0.591484 0.597976
528 -0.364563 0.539257
422 -0.124814 0.746131
78 -0.272065 1.08313
143 -0.0257672 0.263943
222 -0.289175 0.716243
452 -0.415797 0.680525
100 -0.350885 0.757997
327 -0.234102 0.430538
153 -0.552852 0.691847
152 -0.262984 0.858543
339 -0.274237 0.423421
396 -0.267748 0.428017
171 -0.414637 0.948755
172 -0.279534 0.754961
131 -0.23623 0.868676
136 -0.350551 0.923115
370 -0.116868 0.95051
371 -0.108819 0.788767
134 -0.195361 0.60099
314 -0.451942 0.461089
187 -0.237808 0.755332
297 -0.396372 0.94184
431 -0.247174 0.569637
338 -0.128842 0.493024
341 -0.246915 0.243209
64 -0.471886 0.973921
65 -0.523689 0.567468
71 -0.19829 0.706602
231 -0.40568 0.848701
493 -0.679542 0.710773
478 -0.347803 0.490874
317 -0.351668 0.601648
358 -0.161499 0.348687
34 -0.44525 0.380162
287 -0.451033 0.773135
402 -0.432747 1.06738
403 -0.24932 0.593191
23 -0.220029 0.42984
269 -0.513334 0.711223
515 -0.124866 0.464105
345 -0.145694 0.463313
483 -0.526503 0.419141
503 -0.584256 0.974107
504 -0.448983 0.637887
144 -0.103371 0.276655
219 -0.220146 0.452731
486 -0.224942 0.588406
448 -0.461613 0.969035
446 -0.206137 0.868894
244 -0.486173 0.779049
75 -0.185349 0.655256
6 -0.235585 0.418692
282 -0.575688 1.00583
505 -0.22148 0.645978
531 -0.297275 0.744189
407 -0.555622 1.15508
326 0.0364984 0.385766
284 -0.566528 0.503966
469 -0.16149 0.559806
186 -0.330963 0.49013
126 -0.413153 0.68938
290 -0.317314 0.582764
430 -0.451728 0.273911
445 -0.217327 0.852891
183 -0.282449 0.630961
184 -0.373368 0.844935
408 -0.307648 0.739815
110 -0.162511 0.467489
212 -0.594156 0.905956
527 -0.0791829 0.727474
321 -0.209972 0.501174
266 -0.406529 0.384745
3 -0.348869 0.964447
470 -0.334113 0.47039
159 -0.305947 0.588287
447 -0.139086 0.852959
472 -0.411399 0.585081
288 -0.423933 0.96344
394 -0.141487 0.567825
208 -0.37282 0.496675
216 -0.262971 0.409465
70 -0.469283 0.685359
154 -0.43599 0.650957
155 -0.23031 0.8978
4 -0.206182 0.498187
419 -0.355209 0.763904
90 -0.143628 0.55802
88 -0.453487 0.979106
61 -0.128966 0.779269
374 -0.284469 0.660729
108 -0.158279 0.749103
251 -0.473947 0.353771
404 -0.243755 0.463551
181 -0.227259 0.30834
343 -0.213317 0.388681
33 -0.633547 0.928079
228 -0.452327 0.595253
291 -0.301675 0.853759
267 -0.0779533 0.430431
509 -0.273714 0.715816
289 -0.370653 0.948577
132 -0.163277 0.745393
379 -0.17202 0.411926
221 -0.168248 0.765826
105 -0.459312 0.691288
484 -0.216543 0.440161
400 -0.463874 0.639802
399 -0.472472 0.774898
351 -0.0455779 0.404342
364 -0.179808 0.35363
48 -0.236679 0.843628
391 -0.0992833 0.528311
207 0.022137 0.479615
98 -0.113617 0.873346
485 -0.21338 0.503951
200 -0.217883 0.67497
257 -0.180611 0.554511
238 -0.32121 0.431748
53 -0.183495 0.914203
54 -0.219505 1.00443
93 -0.0587221 0.635972
425 -0.482456 0.83601
458 -0.285016 0.377268
498 -0.338639 0.496817
182 -0.222595 0.545353
366 -0.162782 0.514911
329 0.0270174 0.426606
377 -0.19395 0.595784
383 -0.48937 0.534626
331 -0.00539236 0.579322
218 -0.549164 0.355015
347 -0.125436 0.351677
530 -0.377503 0.558393
427 -0.437018 0.656164
234 -0.236651 0.919163
529 -0.336949 0.4332
489 -0.676504 0.800425
249 -0.00214977 0.437782
169 -0.324205 0.801207
524 -0.124365 0.949754
413 -0.104462 0.423648
501 -0.23778 0.770974
76 -0.178615 0.86489
138 -0.256307 0.314518
513 -0.383857 0.228202
401 -0.531518 0.781379
409 -0.515615 0.589372
230 -0.0637324 0.662085
414 -0.466051 0.716839
415 -0.388222 0.800018
500 -0.0510728 0.570288
300 -0.401708 0.622596
490 -0.0538872 0.588295
362 -0.258718 0.193415
252 -0.309054 0.705975
355 -0.234572 0.43691
477 -0.516734 0.58886
511 -0.114283 0.538195
481 -0.120065 0.493484
224 -0.194517 0.308843
521 -0.360312 0.331461
