540 2
288 -0.0429365 0.142808
523 0.0158221 -0.016479
216 0.0777845 0.0355277
126 -0.0168769 0.201536
519 -0.0669109 0.0716167
314 0.104723 -0.0485602
510 0.26099 0.0768563
164 0.273167 0.261361
470 -0.10902 0.246357
43 0.0508332 0.0544577
271 0.014068 -0.0158439
405 -0.123145 0.327095
173 -0.121641 0.196213
186 -0.0847346 -0.0340638
300 0.186349 0.134062
445 0.275882 0.103344
332 0.0913647 0.293109
392 0.143264 0.0932166
189 0.204562 0.133081
214 0.241868 -0.0928107
352 -0.096785 -0.0734146
166 0.106651 -0.0106655
273 0.087835 -0.0227559
467 0.20849 0.155687
279 0.0749091 -0.0370558
526 0.043227 -0.14269
140 0.105884 -0.0639258
464 -0.0537926 0.117973
131 0.205647 0.132926
142 0.192282 0.142221
190 0.187955 -0.0521331
65 0.284598 0.293431
120 -0.184649 0.209259
287 0.164504 0.0508881
158 0.0700201 0.198899
264 0.153236 0.242418
176 0.116562 0.28753
289 0.136486 0.103237
343 0.169197 -0.171935
487 0.296422 0.120733
378 0.162464 0.221128
245 0.270227 0.224969
457 0.24241 0.0901481
221 0.300689 0.333236
480 -0.0699776 0.283472
102 0.244508 0.226339
312 0.0474075 -0.065977
91 0.00207235 0.101369
136 0.0231478 0.270784
9 0.328263 -0.0146916
328 0.110137 0.0860394
386 0.203744 0.0370456
62 -0.195614 -0.121669
16 -0.0299273 0.0902167
528 0.104129 0.1449
55 0.0754921 -0.154815
135 0.025974 0.234612
517 -0.153019 -0.0375473
57 -0.0870363 0.241225
97 0.185703 0.0614757
76 0.102794 0.0764724
503 0.302418 0.304663
225 0.246942 -0.0906242
297 -0.151009 0.353348
154 -0.120536 0.0795216
68 -0.00479424 0.0713859
171 -0.146812 0.0040229
283 -0.0659175 0.142926
155 -0.160173 -0.112063
261 0.127184 -0.171111
237 0.342767 0.122118
88 -0.178365 0.048365
466 0.155488 -0.0010416
335 -0.0564211 0.0090942
31 0.269271 -0.0735093
364 -0.122497 -0.106888
502 0.282731 0.0723842
443 0.111451 0.222073
484 0.130048 0.281547
373 0.198139 0.0985212
325 0.107243 0.176233
309 0.241547 0.192371
446 0.254131 0.293566
276 0.218865 0.330433
174 -0.143946 0.283075
327 0.256189 0.236837
232 0.202026 0.0524117
249 0.305644 -0.0732853
30 0.098856 -0.124272
39 -0.134366 -0.051087
348 0.0334664 0.203886
345 -0.0235237 0.0336555
111 -0.00395671 0.0571638
238 -0.156759 0.309678
163 0.153045 -0.145381
266 0.12959 0.291976
444 -0.0711781 0.161884
361 0.166996 -0.0426116
208 -0.091663 0.00364226
119 -0.100504 0.2372
248 -0.169146 0.218789
293 -0.175687 -0.0578816
336 0.28569 0.0467543
471 0.226098 0.152614
412 -0.0689992 0.252501
485 0.0528795 0.277013
291 -0.0743792 0.0769023
459 0.0949544 0.125516
257 -0.00306057 0.316692
54 0.275143 -0.0207884
367 0.0788266 -0.112758
74 -0.0389503 -0.0782104
473 -0.0458206 -0.15925
280 0.0486518 -0.0840675
420 0.274678 0.0992866
379 0.206 0.307648
124 -0.156317 0.0551085
253 -0.0232802 -0.0110304
274 0.240677 -0.103223
299 0.295844 -0.0811026
468 -0.132614 0.186587
179 -0.0794616 0.198721
11 -0.0828913 -0.0173005
255 -0.0264914 0.133782
51 -0.0876825 -0.147216
123 0.300879 -0.160316
482 0.00282619 -0.00504792
514 -0.0667242 -0.185148
252 0.148893 0.224502
452 0.233006 -0.0274222
347 -0.0234659 0.336397
538 0.227703 0.0909563
268 -0.0613343 0.267895
121 0.209104 -0.105071
27 -0.0236565 0.307282
394 -0.0473897 0.045657
161 -0.169962 -0.0243659
483 0.251609 -0.0700226
365 -0.0760082 0.0940784
116 0.158034 0.305489
294 0.263188 0.120417
143 -0.0619895 0.34705
321 -0.119989 0.142897
181 0.0523824 0.0806363
478 0.119543 0.251478
250 0.247135 0.0895725
339 0.178497 0.258922
362 0.0559417 -0.103932
244 -0.0312631 -0.150008
19 0.129632 0.0830288
425 0.0201231 0.0901707
36 -0.0794406 0.365626
167 -0.173384 0.146966
438 -0.0814075 -0.0235721
127 0.286827 -0.0990674
184 0.212486 0.211511
26 0.191603 -0.180371
403 -0.0740546 -0.159712
307 0.197466 0.240326
440 0.0277717 0.0826997
6 -0.192375 -0.0934525
513 0.0832241 0.171523
122 0.203057 0.0731039
137 0.116095 0.13037
377 -0.170991 -0.0360761
281 0.032405 0.104217
346 0.22486 0.206109
77 0.0279505 -0.1345
210 0.288997 0.0821352
302 0.293658 0.325691
45 0.0463744 -0.153248
341 -0.0802545 0.161761
147 0.192832 0.0231448
114 -0.00508344 -0.117335
3 -0.132175 0.19995
437 0.286553 -0.0803169
125 -0.0530494 0.0381518
330 0.242962 -0.0474073
187 0.14256 -0.177242
251 0.167817 0.182828
333 0.142891 -0.062198
150 0.210626 -0.11199
311 0.280195 0.277321
399 -0.122177 0.107496
305 0.120688 0.313343
86 -0.153676 -0.130437
254 0.13186 0.327207
259 0.0154823 0.133154
94 -0.027842 0.120849
355 -0.0127294 -0.0743671
458 -0.00789887 0.256371
211 -0.0774725 -0.148022
113 0.281794 -0.0724521
533 0.226263 0.14035
104 -0.000386871 0.00095516
228 -0.131719 0.223181
463 -0.121607 0.0128389
25 0.136605 -0.0672706
501 0.0636595 0.336028
488 0.0151405 0.0014415
40 0.2708 0.145723
8 0.245553 0.340003
83 0.278077 -0.0828494
462 0.309137 0.185758
82 -0.0498694 0.0368207
256 0.0587294 0.0488535
509 0.199412 -0.164724
141 0.19065 0.267209
243 0.240782 0.283071
404 0.0251173 0.254203
366 -0.122672 -0.0383218
371 0.140704 0.00487062
215 -0.137843 -0.0217773
41 0.0183974 -0.10249
200 0.226589 -0.0482539
537 -0.00781226 0.285664
213 -0.118873 -0.126766
349 0.0672231 -0.0909295
175 0.0568418 -0.0864793
391 0.037869 0.09891
168 0.0399342 0.151508
447 0.124974 -0.081687
515 0.0793863 0.0294149
263 0.137073 0.00548902
81 0.0939635 0.271351
35 -0.184892 -0.0990797
504 0.238775 -0.149322
493 0.0331107 0.169136
101 -0.0968746 0.182675
396 -0.134684 0.115703
381 0.0931013 0.0475954
469 0.149144 0.0678964
413 0.0879989 0.157772
117 0.0591466 -0.0678185
315 0.246936 0.205002
319 -0.000796765 -0.0514426
338 0.105848 0.0520079
388 -0.0885622 0.123477
382 -0.146573 -0.0907201
499 -0.0680923 -0.157034
204 -0.0112732 0.233857
130 -0.129375 -0.0794377
241 0.270477 0.166689
53 -0.0331865 0.265272
69 0.177141 -0.000504829
172 0.185448 0.26006
539 0.262605 0.0826741
323 0.139289 0.261433
431 0.26393 0.120877
411 0.16835 -0.0836872
84 0.118442 0.070581
511 0.00219508 0.13019
313 0.127618 -0.0626263
489 0.0112224 0.066776
229 -0.0533502 -0.0568124
226 -0.16425 0.33423
400 0.22385 0.219211
12 -0.0377997 -0.0543141
498 -0.125144 -0.134269
66 0.150619 0.195576
290 -0.12954 0.245328
58 0.273001 0.112796
357 0.0875535 0.201047
203 0.140071 0.164163
540 0.0444853 -0.0817192
296 -0.132135 0.133042
479 -0.163035 0.224447
285 0.130454 0.102663
451 -0.115082 0.200937
191 -0.0697034 0.211254
182 0.00629743 0.300031
421 -0.207968 0.02916
193 0.150715 0.0423287
506 -0.0883029 -0.131525
258 0.0678276 -0.0336664
331 -0.163811 0.0807595
222 0.185566 0.209185
156 -0.0581241 0.163602
233 0.00603009 0.253297
160 0.0964918 0.0924399
112 0.246998 0.049503
128 -0.124861 0.206024
260 -0.15285 0.199744
246 -0.0632221 -0.0464167
326 -0.0893667 0.313795
384 -0.188585 0.206838
118 0.146725 0.0951634
409 -0.0537662 -0.134031
530 0.130037 0.319376
439 0.253108 0.244896
99 0.0949832 0.19127
