3507 2
364 0.345215 -0.636301
288 0.110073 -1.63487
1653 0.267881 -0.601179
2105 0.122454 -0.672679
856 0.0746878 -0.814238
853 -0.0956548 -0.651714
3401 -0.0794346 -0.427318
1017 0.589113 -1.79201
2066 -0.0300441 -0.350294
151 0.303845 -1.21348
63 0.191844 -0.703128
31 0.161886 -0.93754
1905 0.136097 -0.798543
2549 0.131152 -0.401772
797 -0.0584931 -0.377231
1097 0.497513 -1.57108
263 0.342669 -0.921164
39 0.430747 -2.21986
71 0.428995 -1.03611
2833 0.213672 -0.366624
1449 0.000404408 -0.991283
681 0.24821 -0.884573
2546 0.134654 -0.49946
2206 0.293982 -0.391553
539 0.0792178 -0.500399
608 0.205597 -1.47855
623 0.0940657 -0.479835
1967 -0.0354642 -0.456517
1402 0.0307571 -0.631437
3 0.0157352 -0.679177
1 0.0755823 -0.893091
2 0.28639 -0.813224
418 0.0937895 -0.665857
417 0.0292341 -0.755056
419 0.120275 -0.822126
1921 0.0202221 -0.743038
1922 0.0351842 -0.869734
909 0.334886 -0.56981
434 0.218779 -2.02967
501 0.110924 -0.749487
2642 0.278354 -0.361318
2029 0.165417 -0.744757
1033 0.418763 -0.754341
2482 0.273958 -0.762048
3411 0.048392 -0.545166
1372 0.115558 -0.939985
2170 0.278065 -0.521051
255 0.0275757 -0.747153
254 0.122547 -0.666307
1652 -0.122462 -0.401042
896 0.109195 -1.44761
1234 0.161135 -0.687733
68 0.0561691 -0.541893
22 0.210748 -1.78467
3188 0.031267 -0.404718
2120 0.0650013 -0.489684
2024 0.250554 -0.554383
1713 0.115106 -0.54301
1031 0.409393 -0.819033
2505 0.105257 -1.24679
792 0.159759 -0.716794
1558 -0.155532 -0.662208
1617 0.240569 -1.74405
584 -0.0137987 -0.781254
1797 0.0969249 -0.454919
2264 -0.0570472 -0.329654
198 0.319359 -1.27887
723 -0.0582499 -0.8807
2379 0.17725 -0.826809
2465 -0.0585503 -0.519162
2084 0.209207 -0.680467
287 0.000701017 -1.10757
50 0.307765 -1.09963
2137 -0.0372998 -0.604036
2162 0.123281 -0.68186
2488 0.337704 -0.524236
1209 0.288961 -0.409626
1099 0.227577 -3.04537
1191 -0.14174 -0.507364
759 -0.0885002 -0.557018
669 0.0592342 -1.00717
1750 -0.0971248 -0.182154
1604 0.112221 -0.737119
1774 0.172105 -0.436557
1794 -0.141439 -0.430706
1867 0.296451 -1.07972
107 -0.061292 -0.853513
1868 -0.0227703 -0.799263
2816 -0.0126932 -0.38503
2815 0.0770333 -0.832821
2204 0.190111 -0.611749
1455 0.361624 -1.27853
772 0.353258 -0.514447
3216 0.188729 -0.466541
353 0.189671 -2.13841
3225 0.181785 -0.44391
169 0.230717 -0.75456
1613 -0.0935233 -0.57034
2242 -0.0984507 -0.363268
2187 0.344191 -0.379028
1480 0.342076 -0.54952
1481 0.272687 -0.590048
180 0.236542 -1.32113
155 -0.0475289 -0.815969
1822 0.273006 -0.511619
658 0.185711 -1.02654
41 0.532317 -1.52052
1414 0.337362 -0.423235
3080 0.10029 -0.537162
111 0.422599 -1.17923
857 0.0654435 -1.25319
675 -0.0433972 -1.16619
2435 0.156325 -0.496835
2414 -0.0255277 -0.392306
420 0.258464 -0.495917
3349 0.0035449 -0.305261
154 0.514273 -1.47127
205 -0.0616091 -0.745204
2441 0.167911 -0.450789
2240 0.204324 -0.546321
1102 -0.0602441 -0.368468
1213 0.0594192 -0.382318
2446 0.184182 -0.370215
1487 0.0202975 -0.837827
2185 -0.1292 -0.29227
1343 -0.000259903 -0.740185
256 0.331814 -0.590069
1718 0.104516 -0.504685
1983 -0.122523 -0.596474
37 0.182162 -2.1006
231 0.148527 -1.57022
1053 0.15041 -0.65009
541 0.150932 -1.25958
537 -0.0929163 -0.346007
3061 0.00198541 -0.392301
468 0.362292 -0.996717
1052 0.470701 -1.20677
271 -0.0442807 -0.919543
2496 0.0360052 -0.413077
272 0.384273 -1.07901
1510 0.365826 -1.6374
109 0.570831 -1.45119
2184 0.0890826 -0.662317
1635 0.443933 -1.07416
384 0.294904 -0.771275
3198 0.172486 -0.582534
2517 0.0659801 -0.789265
3141 0.348819 -0.557981
2159 -0.0514045 -0.928468
743 0.310369 -0.825733
3340 0.0762642 -0.71129
3341 0.0327063 -0.844571
1056 -0.0181645 -0.761364
2152 0.177845 -0.592292
550 0.627448 -2.42836
1304 0.300598 -0.926973
1305 0.297909 -0.840006
1830 0.0603563 -0.815286
1829 0.399139 -0.800561
1332 0.375419 -0.680588
398 0.422907 -1.08094
1544 0.326587 -0.583032
2102 0.128119 -0.923261
273 0.0419018 -0.786123
3301 -0.0310075 -0.398421
100 0.155696 -1.11132
3222 0.222036 -0.416934
480 0.107063 -0.962879
1484 0.0606958 -0.733357
1668 0.268477 -0.602544
2509 0.179033 -0.852824
646 0.273466 -0.797274
2169 -0.172369 -0.42953
383 0.0627054 -1.25847
130 0.497958 -1.2743
2857 0.300441 -0.324109
2902 0.0158745 -0.67693
500 0.328473 -0.846219
1183 0.299288 -0.6134
3277 0.100974 -0.396538
1272 0.390386 -1.65491
3275 0.263123 -0.415209
464 0.0246484 -1.43022
291 0.262689 -0.832939
1778 0.0679941 -0.472935
2673 0.146776 -0.720924
2672 0.112082 -0.792973
3152 -0.0966161 -0.465202
655 0.389892 -0.72382
3264 0.0761089 -0.435935
860 0.146027 -0.609081
678 0.090224 -0.783228
1177 0.222843 -0.417023
1104 -0.0499674 -0.470933
2276 0.305596 -0.283211
2292 0.272008 -0.457885
1070 0.090779 -0.737003
1068 -0.0306194 -0.910685
98 0.295975 -1.13912
1807 -0.140341 -0.585283
1315 -0.0371984 -0.559655
298 0.289406 -1.85631
208 0.118691 -0.935264
3289 0.0599963 -0.402844
285 0.40683 -1.53576
659 0.14179 -1.67224
3024 0.279972 -0.386355
2960 0.390059 -1.00814
914 0.16916 -0.957255
2451 0.0949697 -0.371182
1375 0.209706 -0.95657
1239 0.281369 -0.588346
1240 0.331863 -0.531936
3384 -0.0834595 -0.498738
654 0.0885678 -0.963841
2303 0.262719 -0.362636
2288 0.0101295 -0.449985
1745 0.152854 -0.299991
1226 0.1819 -0.983879
23 0.585384 -2.011
556 -0.0593144 -1.07882
355 0.284217 -1.13153
13 0.0686851 -0.827177
1586 0.163134 -0.607762
2238 0.0303317 -0.481614
2354 0.120083 -0.440041
89 0.243838 -0.682878
950 0.0556639 -0.563109
449 0.0183768 -0.803243
446 0.339058 -1.04614
1611 0.319154 -0.656634
1720 0.0269773 -0.52699
3268 -0.00325906 -0.497874
1223 0.269572 -1.42144
1819 0.110536 -0.511748
1958 0.254117 -0.527356
2658 -0.109616 -0.386697
606 0.227037 -0.863078
506 0.213919 -0.774806
1488 0.303701 -0.582992
350 0.217173 -0.74201
2300 0.221817 -0.571069
2570 0.338698 -1.40209
1041 0.237752 -0.963524
999 0.366644 -0.889662
1003 0.263939 -0.803149
2907 0.188085 -0.479906
783 0.0139107 -0.767005
1029 0.351148 -1.16395
2793 -0.0399126 -0.702221
2590 0.161965 -1.10947
1729 0.175657 -0.515783
1227 0.104152 -0.617076
1055 -0.00952588 -0.413708
2038 0.289863 -0.435932
1860 0.215655 -0.614756
1861 0.368866 -0.765872
1303 0.0789033 -0.682297
1500 0.196845 -1.78365
2149 0.187742 -0.555506
1513 0.0274298 -0.887062
1592 0.0400214 -0.822208
1646 0.322236 -0.781632
1479 0.322577 -0.70145
1644 0.233967 -0.773224
1866 -0.0425828 -0.697162
726 -0.108604 -1.03456
2368 -0.00823842 -0.2855
603 0.1395 -0.55288
2989 0.125161 -0.950703
2988 0.253314 -0.779702
2995 -0.173303 -0.44946
1920 0.0799818 -0.87042
1291 0.253423 -0.940281
1192 -0.0514122 -0.442696
812 0.0271624 -0.657728
945 0.160418 -0.407468
469 -0.0392926 -0.858409
943 0.256941 -0.635299
3260 -0.0886556 -0.44216
1673 -0.13288 -0.488248
197 0.325308 -1.15477
1496 -0.0661967 -0.456248
679 0.344981 -1.06309
710 0.348059 -0.918695
712 0.306098 -0.859375
3180 -0.100163 -0.223237
2151 0.221958 -0.376819
2888 -0.0374802 -0.378567
1084 -0.0784192 -0.716505
1691 0.144794 -0.478405
3100 -0.146279 -0.369155
129 0.0232669 -1.04375
2898 0.137073 -0.337356
2459 0.394012 -0.534827
3162 0.307866 -0.311868
497 0.00258783 -0.695871
92 0.137071 -0.813262
148 0.123121 -0.990756
2353 0.304742 -0.384334
253 0.0933113 -1.02124
1846 0.362404 -0.905412
2592 0.12758 -1.15975
405 -0.0915377 -0.65609
3251 0.31985 -0.774435
3250 0.391256 -0.697363
3111 0.296218 -0.42066
1265 0.0848956 -1.21926
2163 -0.0533983 -0.525781
1382 -0.059259 -0.814717
2529 -0.0995197 -0.463253
2516 0.274919 -1.75232
162 0.0510616 -0.815179
653 0.192857 -0.476894
106 0.14625 -1.3807
463 -0.0259103 -0.537597
515 -0.0117382 -1.23277
522 0.257365 -0.97285
1143 -0.0899668 -0.376759
62 0.375084 -0.744557
87 0.320894 -0.946362
3372 0.0249074 -0.343784
1694 -0.0620801 -0.775936
2617 -0.0314678 -0.147449
2615 0.233981 -0.291001
816 -0.153027 -0.361693
789 -0.0450591 -0.561263
2082 0.285742 -0.598334
2081 0.066086 -0.942326
3226 0.222458 -0.550475
2567 0.201196 -0.49175
589 0.436625 -1.59556
1970 0.305514 -0.489018
3358 0.0699824 -0.936835
3359 -0.0313738 -0.827467
1717 0.104111 -0.614464
1722 0.0371721 -0.536341
1660 0.0675385 -0.479413
3129 0.242917 -0.409818
1457 0.393685 -1.24194
3128 -0.075758 -0.569741
602 0.227484 -0.901426
2404 0.411723 -0.805444
1275 0.203459 -0.528609
268 0.435724 -1.48504
38 0.0835061 -1.03272
1439 0.0621195 -1.38722
2660 0.365188 -0.91583
2659 0.312552 -0.871271
1851 0.296393 -0.434357
2597 0.21789 -0.924143
1590 0.0233351 -0.872232
566 0.121222 -1.16172
564 0.0277051 -0.531882
2477 0.0404683 -0.445804
1692 0.274976 -0.643037
2357 -0.0817019 -0.47718
2469 -0.0337412 -0.348497
694 0.101192 -0.919942
696 -0.0574865 -1.0038
1297 -0.0144035 -0.888809
2528 -0.134833 -0.400723
2519 0.0356706 -0.583494
2259 0.200424 -0.44225
2416 0.139469 -0.455526
2981 0.0700599 -0.744608
2982 -0.0501331 -0.831792
3472 -0.0235664 -0.48082
1791 0.19459 -0.689754
2927 -0.0571434 -0.761273
134 -0.0148047 -1.01957
621 -0.123118 -0.464403
611 0.102893 -0.582222
2530 0.11308 -0.449208
978 -0.115112 -0.486644
968 0.437492 -1.4728
289 0.216789 -1.11263
3094 0.195393 -0.678066
1024 0.0930253 -0.787457
1843 0.288391 -0.573635
680 -0.0282971 -0.755051
2092 0.0375518 -0.48162
2456 -0.0203437 -0.744055
2736 0.031717 -0.347365
1746 0.151551 -0.550846
206 0.021733 -1.35085
476 -0.149909 -0.701429
836 0.0929234 -0.890669
837 -0.00101725 -0.924539
1824 0.0511562 -0.566998
1428 0.182348 -0.842006
1225 0.192755 -0.774095
157 0.388062 -0.785202
304 0.386353 -0.761157
305 0.42647 -1.00714
540 0.445229 -1.13775
1512 -0.115432 -0.793692
1473 0.0161454 -0.713461
1659 0.0261274 -0.892623
495 0.077975 -0.502152
2817 0.0823799 -0.708675
833 0.205562 -0.465508
1107 0.178682 -0.882702
1254 0.277207 -0.817697
1078 0.431395 -1.04344
444 0.201714 -0.691537
443 -0.084162 -0.663372
5 0.28717 -0.611515
7 0.36098 -0.861526
1235 0.303847 -0.953414
462 -0.0312946 -0.749402
1165 0.311817 -0.347718
3252 -0.094891 -0.756533
2563 0.409535 -0.79813
491 0.0457186 -0.571723
230 -0.0470859 -0.767073
2518 0.0831246 -0.365149
332 -0.171761 -0.500441
328 0.0579196 -1.17339
330 0.227056 -0.622108
2577 0.270041 -0.445394
1534 0.0935987 -1.12454
163 0.0597589 -1.04009
3436 0.284136 -0.279074
1349 0.348681 -1.01583
313 0.25802 -0.529512
1092 -0.0162727 -1.06751
483 0.229919 -1.00994
2571 -0.107775 -0.594376
2573 0.0110982 -0.540522
2800 0.153623 -0.401161
1472 -0.0212855 -0.67196
1831 -0.0629152 -0.737766
460 -0.0260334 -0.755804
459 0.141002 -0.847136
1432 0.478688 -1.28429
1202 0.0282898 -0.287226
1211 0.0935994 -0.403538
1197 0.295976 -0.522728
1503 0.145451 -0.690416
3017 0.29091 -0.656122
246 0.557826 -1.58298
349 0.18099 -1.20915
3460 0.0698004 -0.528988
1890 0.02074 -0.550564
1618 0.150723 -0.508552
3314 -0.118808 -0.488527
47 0.117389 -1.49912
185 0.143393 -0.471509
1700 -0.136571 -0.378554
1423 0.284926 -0.605957
683 0.0335816 -1.56105
2527 0.10533 -0.514632
671 0.10979 -0.741273
3137 -0.0534652 -0.437852
2487 0.362498 -1.20282
81 0.0321067 -1.0128
3164 -0.167465 -0.374473
676 0.297334 -0.835481
2321 0.328761 -0.588479
2200 0.217237 -0.273426
3468 -0.0350727 -0.419725
1376 0.270798 -0.606999
69 0.134056 -0.654296
44 0.356152 -0.708689
728 -0.0448394 -1.08385
551 0.106841 -0.634064
2400 -0.0288758 -0.409825
2331 0.0445626 -0.526976
2684 0.319817 -0.743641
1741 0.124879 -0.988359
1742 0.242734 -0.604846
2650 -0.0155512 -0.208279
337 0.27854 -1.09494
3035 -0.0360648 -0.43994
3056 0.0468735 -0.412993
147 0.240405 -0.598508
3425 -0.0709796 -0.75931
3426 0.281926 -0.764622
2939 0.0494883 -0.816774
2940 0.146006 -0.745116
2392 0.309379 -0.711532
3022 0.224338 -0.636027
137 0.0747266 -2.01175
3269 0.209908 -0.303873
825 0.187769 -1.63953
1004 -0.0854844 -0.613165
2812 -0.143337 -0.600334
2776 0.114445 -1.22145
6 0.376223 -0.663322
557 0.132355 -0.363522
573 0.0593576 -0.896888
749 0.347717 -0.587
340 0.194656 -1.11569
2787 -0.080337 -0.755331
3189 0.199401 -0.799311
3464 0.123866 -0.279841
1150 -0.0668435 -0.493533
3082 0.173665 -0.466172
1117 -0.00376259 -0.261218
1142 0.103455 -0.640174
1845 -0.119419 -0.504772
503 0.230304 -0.869443
2046 0.328547 -0.662878
2047 0.0883473 -0.379664
1927 0.207091 -0.346736
3066 0.0552143 -0.469627
1820 -0.048135 -0.770036
1947 0.0782756 -0.648957
577 0.471955 -1.19517
120 -0.0441046 -0.67903
195 0.210974 -0.633392
58 0.271925 -1.01495
2685 0.140164 -0.52685
80 0.258088 -1.25843
2557 0.0430271 -0.564165
295 0.363067 -0.7183
2336 -0.0351958 -0.362437
2319 0.331071 -0.783774
166 -0.0486228 -0.638258
103 0.464337 -1.16927
2949 -0.0800354 -0.433305
1079 0.0553066 -1.11617
2075 0.305241 -0.668856
1645 0.104968 -0.860426
2944 -0.0276774 -0.885346
2943 0.12554 -0.839851
1813 0.333413 -0.434741
572 0.232774 -0.824299
3266 -0.00133336 -0.556557
565 0.0842455 -0.867377
2753 -0.164119 -0.551511
101 0.0250474 -0.878508
3291 0.269929 -0.507866
475 0.059137 -0.425101
8 -0.00699596 -0.988635
3199 -0.0126167 -0.454369
57 0.330625 -0.961476
1352 -0.0136485 -0.775228
1895 0.415511 -1.21402
299 0.384016 -0.746739
95 0.162665 -0.766284
365 -0.0687952 -0.668461
639 0.338213 -0.872073
956 0.0682856 -0.500772
699 0.101452 -0.899893
700 0.261998 -0.738975
187 0.178876 -1.10436
3465 -0.126961 -0.442577
815 -0.0558874 -0.466758
1461 0.130838 -0.623104
1132 0.134861 -0.244684
1164 0.319164 -0.634914
991 0.169845 -0.982657
2847 0.0360836 -0.501243
259 0.0744541 -0.740681
2230 0.168224 -0.5085
2377 0.0534964 -0.293596
3060 0.202913 -0.398664
687 0.235217 -0.54919
1999 0.0232662 -0.705811
2108 0.11464 -0.538951
2004 0.333486 -0.689202
570 0.37667 -0.661191
569 0.0301539 -0.74616
510 0.0145379 -0.718547
342 0.489828 -1.5046
242 0.350942 -0.745839
243 0.233545 -0.847895
2840 -0.102939 -0.393904
3320 -0.0725105 -0.3503
626 0.158466 -1.26099
2811 0.102357 -0.660189
1891 0.101298 -0.932196
2138 -0.0263859 -0.595975
2122 -0.0355595 -0.54418
2290 0.0541845 -0.478868
2281 0.251069 -0.794499
1038 0.0681742 -0.449005
264 0.120072 -1.04401
3114 0.0236226 -0.80864
3115 -0.0733247 -0.940884
3448 0.0049474 -0.429608
2014 0.238988 -0.497254
969 0.271348 -0.927203
777 0.176074 -0.339928
1129 0.245106 -0.344448
1631 0.199499 -0.568684
799 0.0909179 -0.45912
1915 0.308007 -1.17581
229 0.224718 -0.708351
228 0.45118 -0.932795
235 0.125105 -0.643221
3026 -0.0586582 -0.740303
955 0.416194 -1.0376
2493 0.191477 -0.488126
1714 0.153922 -0.82852
2906 0.224499 -0.386538
1378 -0.130387 -0.524444
2622 0.103376 -0.330642
1327 -0.0358928 -0.669244
3294 0.047676 -0.459571
1069 0.255264 -0.810194
286 0.181182 -0.885165
2216 -0.073685 -0.502266
2386 0.291215 -0.319187
2962 0.202686 -0.47719
682 0.221116 -0.764888
2841 0.137321 -0.292338
3181 -0.0829908 -0.423178
1539 0.0820316 -0.482436
583 -0.0127593 -0.800342
1654 -0.0808022 -0.735699
2440 0.114067 -0.48286
412 0.109819 -0.66815
1298 0.262615 -0.81429
1299 0.196512 -0.812724
1531 0.133963 -0.647021
2525 -0.0781515 -0.988873
984 0.05559 -0.969862
2633 0.194377 -0.292378
390 0.16977 -1.30584
2791 0.310273 -0.650496
173 0.0383202 -0.695834
1943 0.0927488 -0.548291
2282 -0.103752 -0.459457
2467 0.00372827 -0.43337
910 0.0135998 -0.933438
911 0.10525 -0.816384
2601 -0.0735061 -0.788724
1594 0.0274537 -1.03978
3410 -0.067434 -0.649107
146 0.310019 -0.821144
2895 0.277517 -0.768854
1525 0.0503084 -0.501053
437 0.304857 -1.00546
1888 0.348694 -0.605009
3365 0.0223295 -0.523895
1948 0.232707 -0.563898
3418 0.0869738 -0.506646
776 0.313625 -0.568739
731 -0.0634374 -0.970993
802 0.30296 -0.242205
60 0.329605 -1.32302
595 0.300682 -0.500263
3097 0.138252 -0.666325
1404 -0.0346225 -0.625942
219 -0.0428341 -1.05402
1359 -0.00509723 -0.843682
2003 0.318705 -0.45112
1358 -0.0713331 -0.977554
965 -0.058351 -0.676756
2306 0.0888984 -0.416256
2636 0.139861 -0.196274
2628 0.0265939 -0.404075
3302 0.325852 -0.559709
29 0.487881 -1.3089
2098 0.181531 -0.378318
1159 -0.0538963 -0.443589
1178 0.0989157 -0.685602
3286 0.127557 -1.22793
2537 0.329648 -0.722764
2920 0.118008 -0.580722
568 0.28886 -0.772873
3257 0.102811 -0.730514
1061 0.043522 -0.745098
2026 0.159993 -0.472115
2652 -0.0307203 -0.310041
3108 0.285846 -0.656572
2996 -0.100985 -0.600057
1485 0.0271838 -0.549734
1121 0.37786 -0.740849
2558 0.251386 -0.604216
2832 -0.0580192 -0.393561
1284 0.0116957 -1.31837
3135 -0.0788633 -0.57952
347 0.23669 -1.02213
2359 0.228797 -0.315065
2406 0.0350529 -0.457208
456 0.0955618 -0.363124
458 0.488111 -0.997484
1565 0.301204 -1.31658
1274 0.374318 -1.01588
2721 -0.0171793 -0.702524
2022 0.113567 -0.496408
1054 -0.101213 -0.507537
2664 -0.0873334 -0.751195
2144 0.321996 -0.534785
2774 0.325932 -0.421392
1002 0.073728 -1.24538
2777 0.158376 -0.678571
346 0.0484133 -0.850568
1576 0.370399 -0.749205
3435 -0.077661 -0.365792
2648 -0.116786 -0.450676
3503 0.297512 -0.626498
1452 0.341734 -1.59802
3343 0.0433998 -0.467577
200 0.454074 -1.21142
3427 -0.121593 -0.627714
1101 0.0624843 -0.828296
3074 -0.074109 -0.336998
275 -0.0363465 -0.959869
3147 0.106311 -0.819891
2822 0.354162 -0.998775
1156 0.115226 -0.503234
211 -0.0339642 -0.830943
2077 0.19832 -0.429863
1918 -0.090012 -0.651167
547 0.364019 -0.728968
3469 0.1985 -0.433459
161 0.203917 -0.748119
373 0.0474603 -0.495545
369 0.125177 -0.752232
1181 0.345395 -0.241242
912 -0.0443018 -0.381785
177 0.204505 -0.554859
183 0.159301 -0.999096
1048 0.253348 -0.798039
329 -0.0093367 -0.842402
2924 0.277214 -0.492727
781 -0.116595 -0.678493
666 0.340152 -0.797533
555 -0.00995115 -0.70851
121 0.255405 -0.805691
1734 0.294572 -0.483256
140 0.341703 -0.74803
76 0.361317 -0.952743
882 0.0366213 -1.03183
1993 0.33815 -0.619916
1991 -0.0107361 -1.12496
1994 0.412414 -0.915367
2709 0.0171667 -0.423532
1394 0.17739 -0.969477
1676 -0.13601 -0.552238
627 0.318384 -1.31746
664 0.384092 -0.925814
3015 -0.113453 -0.480065
386 0.146056 -1.67825
3421 0.0299978 -0.746506
3420 0.174529 -1.00713
1767 0.107141 -0.545168
357 0.0401794 -1.02109
2961 0.186612 -0.401
2651 -0.0278028 -0.579638
119 -0.092771 -0.976157
715 0.0962343 -0.753104
2804 0.261229 -0.938795
775 0.247427 -0.24803
1232 0.117728 -0.815451
131 0.171056 -0.698467
1497 0.264732 -0.841729
2280 -0.0641021 -0.466423
2444 0.107965 -0.440197
1614 0.278572 -0.993274
3003 0.0432381 -1.34442
222 0.3119 -0.890115
926 0.051045 -0.628034
2801 0.0858188 -0.428179
2017 0.242809 -0.975668
64 -0.056741 -0.403732
502 0.302278 -0.315334
880 0.217312 -0.793697
2048 0.443438 -1.13557
136 -0.0637439 -1.05068
1398 0.0755489 -0.983151
112 0.321976 -1.04468
1334 0.140599 -0.854919
113 -0.0451613 -0.918882
3316 -0.0794818 -0.459439
1300 0.0404237 -0.679946
1270 0.0391824 -0.476311
1260 0.556121 -1.51025
1137 0.230997 -0.589429
2079 0.339578 -0.767842
266 0.263964 -1.26594
315 0.15091 -0.705115
530 0.0610572 -0.59517
1973 -0.10226 -0.609464
319 -0.0596083 -0.502514
3398 -0.105424 -0.32046
1761 0.355264 -0.397133
2072 -0.00575953 -0.466551
1166 0.179268 -0.982552
609 0.21323 -0.662657
622 -0.00570059 -1.21806
1494 -0.0812065 -0.830865
1495 0.117951 -0.852569
1622 0.067515 -0.536545
1355 0.0595435 -0.638828
2782 0.0993222 -0.321558
2491 0.411347 -0.842934
2805 0.151541 -0.764741
3444 0.108241 -0.439643
917 0.110961 -0.810837
1424 0.112862 -0.800342
371 0.000125275 -0.832299
33 0.299112 -1.08587
356 0.097279 -0.32261
2742 0.243369 -0.690833
214 0.0332665 -0.996837
599 0.26909 -1.0408
1764 -0.191304 -0.438991
1782 0.0365182 -0.548449
574 -0.0402527 -1.03325
196 0.171125 -1.5228
1663 0.210576 -0.409937
2694 -0.131703 -0.632234
2328 0.263547 -1.08981
2574 0.0933861 -0.805633
935 0.312158 -0.390891
3428 0.045875 -0.754912
2569 0.367196 -1.10053
842 0.254866 -0.34761
308 0.260964 -1.05389
885 0.063957 -0.906998
527 0.187727 -0.67737
2750 0.133639 -0.455427
2594 0.204563 -0.475518
845 0.168804 -1.00401
1049 0.302182 -0.649345
3346 0.17715 -0.632421
1114 0.0959481 -0.539412
3076 -0.0486898 -0.526284
1086 0.143033 -0.601773
1425 -0.0515179 -0.56875
2033 0.0599905 -0.357523
3077 -0.0162458 -0.379817
490 0.270071 -0.648355
489 0.30246 -0.776487
2261 0.247521 -0.468616
1410 0.101318 -0.554267
2844 0.0332704 -0.355766
2855 0.0890813 -0.34418
3208 0.360613 -0.780358
3429 0.235911 -0.775736
1878 0.33427 -0.61635
1838 -0.0344884 -0.781689
2231 0.172931 -0.255611
1959 -0.0862307 -0.590597
78 -0.0892483 -0.660735
2171 0.154035 -0.776442
2172 0.369562 -0.830664
3357 0.278014 -0.653238
1083 0.318407 -0.59001
2955 0.160312 -0.691723
2409 0.114465 -0.746586
1347 0.198634 -0.544697
249 0.161446 -0.601998
3220 -0.0323492 -0.37928
1290 -0.0207351 -0.588299
1011 0.194989 -0.2879
421 0.48075 -1.12731
2106 0.310825 -0.762057
1597 0.181957 -1.19328
72 0.0659981 -0.842368
745 0.145132 -0.677644
746 0.0465739 -0.837123
2539 -0.122068 -0.486016
451 0.318095 -1.0873
1339 0.125326 -0.67227
3067 -0.0613335 -0.508905
1963 -0.116855 -0.598492
536 0.247359 -0.621684
94 -0.0240613 -1.08556
1198 -0.0284935 -0.544799
1610 0.0985357 -1.26097
866 0.174938 -1.02184
894 -0.117368 -0.688722
532 0.103658 -0.646898
567 0.0851398 -0.810446
2053 -0.00550831 -0.586622
1172 0.292348 -0.570408
1351 -0.0484855 -0.616211
628 0.30662 -0.839031
1744 -0.0712595 -0.705614
3240 0.306468 -0.26529
3434 0.251443 -0.340256
344 0.171263 -0.904128
411 -0.14506 -0.728678
893 0.000811089 -0.687648
279 0.169664 -1.37758
531 0.262107 -0.902943
2576 0.219971 -0.876394
2394 -0.0787496 -0.443734
665 0.0811197 -0.724386
2737 0.323455 -0.901534
250 0.27551 -0.538867
1877 0.0415711 -0.361977
1140 0.0968267 -0.562021
382 0.301612 -0.681943
2055 0.373906 -0.55558
2422 -0.143541 -0.287021
2388 0.173691 -0.796513
2994 -0.0264005 -0.584522
427 0.115408 -0.802442
3101 0.0698237 -0.389891
695 0.400765 -0.722482
2555 0.181181 -0.812633
2554 0.0450806 -0.809382
2771 0.410588 -0.941005
1785 0.0182041 -0.675821
2885 -0.180939 -0.363716
2005 -0.0890215 -0.393599
1627 0.0943131 -0.946257
124 0.33477 -1.07848
1237 0.185532 -0.454496
1026 0.192617 -0.838016
1914 -0.0610005 -0.597033
3174 0.165613 -0.478173
2619 0.115167 -0.483287
2427 0.046209 -0.558071
1527 0.0811878 -0.632108
