4431 2
638 0.146473 0.186968
320 -0.184086 -0.00395922
554 -0.176994 0.211641
651 -0.0665275 0.186848
150 -0.0312556 -0.00358991
769 -0.190232 0.028277
939 -0.0369444 0.164194
679 0.203519 -0.241057
1714 -0.128892 0.0695581
1713 -0.0766554 0.129933
2906 -0.174319 0.0925658
2905 0.0406378 0.130584
3627 0.135232 -0.0283991
3626 0.186544 0.0834893
3808 -0.216358 -0.206926
3809 0.014338 0.100933
1831 0.00254525 0.251792
1832 -0.126147 0.00545827
2436 0.249011 0.00911183
2435 0.180313 0.249331
3252 -0.10843 -0.00252148
3253 0.017389 -0.00399545
3818 0.118161 -0.0500914
3817 -0.0067597 0.00613369
148 0.21243 0.124456
286 -0.123624 -0.0711145
59 -0.0656821 -0.094292
2118 0.123757 -0.221956
2117 -0.0791292 -0.248874
3271 0.0369844 0.0185032
3270 -0.0905342 -0.19588
3304 -0.196865 0.213482
3305 -0.138166 -0.144525
3550 -0.238332 0.0939971
3549 0.250304 0.132972
4025 -0.228412 0.0692588
4026 -0.0486291 -0.164809
3139 0.211115 -0.236788
3138 -0.25054 -0.18421
1594 -0.0347248 -0.182544
1595 0.136803 -0.0876208
4124 -0.0579477 -0.224445
4123 0.16855 -0.144799
3688 -0.159489 -0.0649286
3689 0.22173 -0.0715476
2884 -0.0517564 -0.199165
2883 -0.0970173 0.195644
1624 0.220865 0.168529
1625 -0.199823 -0.212616
4297 0.00198958 0.234282
4296 -0.0472687 -0.0446876
3502 -0.0123419 -0.216449
3503 0.0982311 0.149993
2833 0.167956 -0.140754
2832 0.197434 0.147014
2104 0.255314 -0.138233
2103 0.171703 -0.205082
3441 -0.142031 -0.22754
3442 -0.207336 0.182693
342 -0.0542549 -0.0238672
79 0.164688 0.229057
270 0.0341421 -0.0612319
1851 -0.173063 -0.0606664
1850 -0.245228 0.0689122
1794 -0.0785684 0.189399
1793 0.0921575 -0.22624
1280 0.14532 0.24773
1279 -0.249537 0.107684
2740 0.237059 -0.00735131
719 0.204911 0.0284537
667 0.246011 0.0380097
466 0.229389 0.0334471
485 -0.00173366 -0.186598
3799 0.179643 -0.101149
3798 -0.147977 0.0195532
2452 0.134289 0.0295955
2453 -0.177293 -0.123248
3823 -0.225375 0.113979
1201 -0.201769 0.082778
726 0.115709 0.124419
3759 0.00671484 0.15022
3758 0.182979 -0.142847
2808 0.051444 0.187903
2809 0.119246 0.10822
3717 0.17607 0.0577295
3718 0.204588 0.096231
2466 -0.105536 0.0957977
2467 0.0555121 -0.185046
2807 -0.114765 0.144651
374 -0.233172 -0.0293549
284 -0.0545851 -0.244852
628 0.0655185 0.227325
552 -0.1333 -0.0314039
620 0.00377949 -0.113782
3151 0.0899469 0.140369
3150 0.174398 0.0999605
3406 -0.0987833 0.225787
3407 0.122112 0.265931
1392 -0.14718 0.104138
1393 -0.178874 0.207883
3659 -0.186749 0.0556988
3658 0.0845765 -0.195207
480 0.098095 -0.0673225
18 0.181673 -0.129664
34 0.137029 0.095917
1602 0.161896 0.112351
1603 -0.230973 -0.00473959
2522 0.0358763 0.0439924
2523 -0.143843 -0.171916
949 0.223177 -0.0374526
746 -0.255833 -0.20846
819 0.202166 -0.0592926
1117 -0.103264 0.214407
1198 -0.0522581 0.181686
4182 -0.26956 0.102731
4183 -0.188155 -0.127345
246 -0.0778083 -0.0488633
161 0.161555 -0.241485
660 -0.0759554 -0.146269
1148 0.234099 0.210361
683 0.180954 0.200885
917 -0.122379 0.0596187
3101 -0.139473 -0.185291
3100 0.0995888 -0.237507
1802 0.0637907 -0.0849677
1801 0.204358 0.189602
2520 0.239207 0.0362222
2521 0.114767 -0.159118
1957 -0.0791581 -0.115993
1958 0.191819 -0.132723
4242 -0.0884447 -0.173694
4243 0.0633193 -0.202127
3266 0.178276 0.152033
3267 -0.0882347 -0.0880648
2679 0.240762 -0.121905
2678 0.272062 0.0697043
743 -0.0200003 0.0963718
923 0.239352 0.181986
1032 -0.093662 0.231393
4418 -0.178671 0.242408
4419 -0.187077 0.147657
750 -0.125826 0.0996021
1168 0.210392 0.231742
1087 -0.0981912 0.173886
930 0.0572513 -0.223715
835 -0.137072 0.245184
2748 0.182988 0.00295391
20 0.06944 0.190205
198 0.176654 0.188215
1039 -0.0574223 -0.0190695
860 0.101505 0.148061
1141 -0.244301 -0.103998
2526 -0.196036 -0.182342
2527 0.117524 -0.0525599
186 0.227585 -0.0592424
360 -0.207644 -0.00010472
153 0.0212961 -0.23591
299 0.128347 0.121413
94 0.026721 -0.0577473
336 -0.138974 -0.1366
3352 -0.232188 -0.138554
3351 -0.126782 0.0942967
2335 -0.120059 0.167199
2334 -0.0737979 0.131007
633 -0.242936 0.177467
523 -0.0811804 -0.0874854
446 -0.163243 -0.0349545
3698 -0.164674 -0.230929
3699 0.22132 -0.209948
3516 -0.00390743 0.0784681
3515 0.194113 -0.0408366
2978 0.103072 -0.101296
2979 -0.195085 -0.022988
2308 -0.0182613 -0.0955971
2307 -0.125117 -0.158382
4178 0.227111 -0.227042
4177 -0.034147 0.0697012
213 -0.0923012 0.142229
600 0.0728582 -0.062646
33 0.080243 -0.103125
3783 -0.0330895 0.125574
3782 0.119482 -0.176361
704 0.177422 -0.0223396
804 0.0941028 0.0833546
1137 -0.0409108 0.210346
3583 0.0808495 0.056861
3582 -0.197855 -0.109828
3746 0.184518 -0.110271
3747 0.0450588 0.202613
2284 0.195907 -0.150756
2283 -0.127055 -0.0503184
151 -0.0482388 -0.0904095
372 -0.235015 -0.221556
582 -0.190407 -0.0189505
3779 0.0890668 0.00261753
3778 0.224287 0.0739021
3853 -0.10006 0.0342672
3854 -0.133586 0.0518574
3792 0.22812 -0.159767
3793 0.0863996 0.0233258
3952 0.0758225 -0.0695098
3951 0.0834238 0.232814
2944 -0.17265 -0.19125
2945 0.0890165 -0.207914
555 -0.142143 0.187096
319 0.0230505 -0.0601813
119 -0.0283942 0.062638
1839 -0.100903 0.240315
1838 -0.093597 0.0067764
4302 -0.252062 0.109231
4301 -0.129321 0.141279
1696 0.0181799 0.246803
1695 -0.12607 -0.105563
2484 -0.0277619 0.247075
2483 0.178404 0.184112
4396 -0.0264586 0.231734
4397 0.0434246 -0.12035
1320 -0.171339 -0.105196
1321 -0.131663 -0.11088
4052 -0.245569 -0.172478
4051 -0.0384904 0.0898811
1153 -0.224563 0.00344056
1036 -0.0605184 0.159891
771 0.0240384 -0.109179
3780 0.0133875 0.0139653
3781 -0.188633 -0.0611458
3026 0.110091 -0.194754
3027 -0.142678 -0.205565
989 0.208496 0.101069
881 -0.152465 0.229791
1796 -0.124434 -0.258387
1795 -0.239638 -0.165648
2675 0.224413 0.188587
2674 0.00795629 -0.198924
2822 -0.1569 -0.10919
2823 -0.0373952 0.154308
2754 -0.0536845 0.115639
2755 -0.143478 -0.160205
1809 -0.0659387 -0.0620573
1810 0.072603 -0.175589
140 0.235412 0.00536362
56 -0.0380424 -0.056593
130 -0.0300102 0.0267342
112 -0.19687 -0.0924018
335 0.0968163 -0.162005
1122 -0.198187 0.243769
728 0.101434 0.163619
1092 0.108156 0.110828
2414 0.173808 0.0234534
2413 0.0990331 -0.167063
3761 -0.237956 -0.245501
3760 0.212368 0.189703
1366 0.18772 0.214345
1365 -0.0370915 -0.195965
2612 0.0462204 0.260044
2611 0.129512 -0.072812
2346 0.176071 -0.126123
2345 0.136274 0.00515295
4351 -0.147185 0.110422
4352 -0.188767 0.23513
817 0.18301 -0.0475114
685 -0.229188 0.0814051
3286 0.164958 -0.189787
3285 0.00391661 0.00903146
3881 0.161084 -0.245385
1086 -0.197567 -0.145815
1083 0.093721 -0.00701577
853 0.2095 0.180829
4155 0.0751196 0.238461
4154 0.152403 0.18529
849 0.00146599 0.228742
1161 0.208297 -0.193651
1191 -0.206023 -0.0471342
273 0.134085 -0.0571659
199 -0.0185538 -0.143879
418 0.0326218 0.0489704
378 -0.19739 0.248339
493 -0.20353 -0.191654
530 -0.164747 0.0793233
166 -0.139109 0.131509
629 -0.00705349 -0.23038
52 -0.242326 0.0759993
3263 -0.199847 -0.192646
3262 0.105098 -0.129925
2354 -0.22623 0.182947
2353 0.159276 -0.167225
1642 0.21962 0.0180733
1643 -0.0101663 -0.243156
1855 -0.114358 -0.258302
1854 -0.183826 -0.0290179
1050 -0.0854943 -0.188401
866 0.224063 0.133467
1518 -0.018248 -0.0374975
1517 -0.198605 0.220578
4362 -0.0306124 0.234129
4363 -0.0513175 0.200638
3657 0.222416 -0.238337
3656 0.0120806 -0.0497913
2317 0.0449115 -0.196491
2316 0.024594 0.108018
2841 -0.198914 0.0575816
2840 -0.132212 0.144813
3894 0.0909036 0.0521112
3893 0.163712 0.104595
2215 0.00277541 -0.0674156
2214 0.213325 -0.111066
2834 0.218703 0.235274
2835 0.0324716 0.155762
4267 0.138583 0.0505322
4266 0.0564775 -0.12099
1822 0.20829 0.184208
1821 0.0586687 -0.0996711
3706 0.133465 -0.110069
3705 0.199852 -0.157049
775 0.0749929 0.0992724
772 -0.192047 0.147533
1095 -0.101563 0.124523
3234 0.203201 0.0721851
3235 0.245723 -0.0953524
3200 0.0835766 0.225768
3199 0.257148 0.0918952
2608 0.0558577 -0.0147692
2607 -0.0521603 -0.0869089
1446 -0.157318 0.254727
1447 -0.146449 -0.187158
1890 0.0976896 0.169853
1889 0.162378 0.233034
3201 -0.0187 -0.0618662
3202 -0.24699 -0.02931
1971 -0.0201053 0.0790098
1970 -0.235935 -0.0704864
398 -0.0896688 -0.187602
261 0.136294 -0.0483182
24 -0.18114 0.24512
2164 0.0680404 -0.157746
2165 -0.0876364 -0.102974
4328 -0.207634 -0.123458
4327 -0.00542284 0.0857833
2270 -0.191941 0.110736
2269 0.203735 -0.123722
1521 -0.225218 -0.126458
1522 -0.146024 -0.23313
767 0.00983465 -0.236135
879 0.0740056 0.176909
827 0.163715 -0.0181766
154 -0.0537893 -0.124852
287 -0.18999 0.205597
92 0.167462 0.0565437
2655 -0.0754611 0.0359502
2654 8.29329e-05 -0.199267
3480 0.230043 0.0632478
3479 0.104967 -0.00356126
3720 -0.048806 -0.188275
3719 -0.00494788 -0.0798831
872 0.189325 -0.000339953
858 -0.0241162 0.161603
1037 0.235591 0.156328
6 0.014811 0.198798
496 0.126402 -0.231024
201 -0.038238 0.0542518
1982 0.0736797 0.243193
1983 -0.244367 0.0270187
2981 -0.15927 -0.214569
2980 -0.0398792 0.210711
859 -0.213112 0.220818
1064 -0.0872113 0.059868
688 0.0413846 0.0441005
2560 -0.13053 0.153349
2561 0.234278 0.0482652
1306 -0.214782 0.0375906
1305 -0.188828 0.182389
4319 0.253992 -0.209312
4320 -0.157375 -0.0343808
2583 0.0176885 -0.0153989
2582 0.125219 0.194201
4401 0.195442 -0.169804
4400 0.140582 0.179154
3836 -0.0726193 0.186495
3835 0.225762 -0.0908053
2311 -0.23392 -0.0955043
2312 0.10573 -0.0257479
211 0.195538 -0.0664393
252 0.224719 0.223861
3166 0.123461 0.0237312
3165 -0.0599443 0.0240504
118 -0.225742 0.0124141
362 0.141655 -0.138243
2657 -0.118987 0.220406
2656 -0.166335 -0.203761
3472 0.224893 0.16355
3471 -0.207451 -0.12928
3939 -0.245684 -0.15731
3940 -0.0795235 -0.152819
3212 0.167375 0.249383
3213 0.146682 -0.158796
2546 0.113816 0.14301
2545 -0.060809 -0.178968
1853 -0.188025 -0.0266317
423 0.155728 0.229196
193 0.149874 -0.092927
844 -0.0368883 -0.130475
1114 0.216344 0.230443
2859 -0.0279443 -0.00607001
2860 -0.144786 -0.10717
1499 0.232923 -0.0387608
1498 -0.243981 0.108955
1520 -0.051985 0.172518
1519 -0.11912 0.0145282
2462 0.083714 -0.207549
2463 0.0815542 -0.0371074
334 -0.0118964 0.00259825
218 0.239295 -0.0872679
29 -0.10795 0.00973796
3617 -0.147479 0.0632643
3616 -0.0327864 0.079399
810 -0.0454565 -0.193331
982 -0.00434685 -0.0600466
1176 0.149172 0.243152
2535 0.138737 0.0504384
2536 0.00888153 0.00664018
3179 -0.0432188 0.129615
3180 0.254517 0.116574
533 -0.10025 0.158884
97 0.0371811 0.19724
132 0.169379 0.127445
1857 0.0778663 -0.0496816
1856 0.123038 0.00789264
2669 -0.0670284 -0.103666
2668 0.249485 0.21256
516 0.00246081 0.238773
595 -0.103601 0.0564259
615 0.0313477 -0.00219376
188 -0.144166 0.0771637
48 0.00749703 0.167732
2569 0.235399 0.184191
2568 -0.176456 -0.143004
236 -0.0582647 0.146342
129 -0.21796 -0.212439
421 0.0336712 -0.154057
348 0.0804624 0.0409569
390 0.0993479 -0.222977
528 -0.00726037 0.11658
545 0.0844832 0.113032
63 0.0574475 -0.0529946
4225 -0.072619 -0.187746
4226 -0.167622 -0.134852
435 0.124918 0.0403485
387 0.226253 0.152554
424 0.0372108 -0.0263975
2321 0.0476908 -0.0845663
2320 -0.0555264 -0.000137795
2532 -0.246295 -0.000342515
609 0.174348 -0.24287
488 0.211519 0.0364996
2248 -0.0284868 0.184659
2249 0.262628 0.0518001
2806 -0.0493969 -0.183529
2805 -0.0194669 -0.00568078
2732 0.116382 -0.191117
2733 0.168236 -0.0400573
4294 -0.046225 -0.26726
4295 0.109945 -0.140937
4255 0.138281 0.0224426
4254 -0.0139188 0.119566
952 0.0741186 -0.139212
2926 -0.176372 0.0648921
2925 0.159675 0.0455482
1081 -0.153494 -0.0518614
971 0.213733 0.253667
1195 0.224704 -0.196012
2393 -0.150065 0.0833415
2392 -0.17656 0.0587118
914 0.215054 0.0120163
1023 0.169009 0.209095
3075 -0.0278096 0.163583
3074 -0.237671 -0.20499
1190 0.0965782 -0.0287129
720 0.190445 0.204069
1179 -0.193023 -0.213036
3195 -0.0833504 -0.208443
3196 -0.155011 0.0311563
764 -0.240872 0.118612
799 -0.0271559 0.173599
2781 0.224592 -0.12981
2782 0.149855 0.00365912
909 0.0986859 -0.188667
876 -0.196557 0.141662
1072 -0.116638 -0.167831
1316 0.138916 0.256987
1315 0.215816 0.219329
1330 0.247051 0.0825287
1331 -0.241658 0.0598552
328 0.0914971 -0.0689162
430 -0.0201307 0.0122427
462 0.0836722 -0.019661
1852 0.0978251 -0.122566
747 0.192794 -0.0151195
709 -0.0275842 0.132702
3841 0.183272 -0.0537671
3840 0.0958348 -0.0474546
2070 0.148964 0.188384
2069 0.160578 0.18492
1511 0.224144 -0.179976
1512 -0.147666 -0.177379
205 -0.126448 0.0691216
177 -0.249324 -0.0860315
313 -0.00365042 -0.0952254
3610 0.223682 -0.225148
3611 -0.00248806 -0.157508
312 0.00750266 0.231739
306 -0.0970306 -0.0627962
274 -0.0422907 -0.0962356
3875 0.254081 0.0575666
3876 -0.0890939 0.0813354
1541 0.00704967 -0.0745192
1542 -0.254203 0.0626383
225 0.144174 -0.065002
356 -0.237037 -0.145205
89 0.20436 0.182347
3899 -0.109727 0.0312881
3900 -0.143337 -0.224462
3389 0.0796762 0.119158
3390 0.0663048 -0.098628
4389 -0.126565 0.17602
4388 0.216125 -0.0621996
3378 -0.257506 -0.182259
3377 -0.187694 0.195158
1409 -0.0108492 -0.0967573
1410 0.123969 -0.0163321
3323 -0.0217511 -0.138643
3324 0.19188 -0.160117
38 -0.211184 0.16
419 0.0867228 0.104299
60 -0.119897 -0.208675
4268 -0.239789 0.0143244
826 0.14317 0.0136421
1073 0.1104 -0.115737
893 -0.0906593 -0.0189298
915 -0.224796 0.0482031
1041 0.185533 -0.18811
1430 -0.122404 0.0696305
1429 0.0267244 0.0652804
61 0.238331 0.127825
3257 -0.112239 0.139927
3256 0.191046 0.150613
3721 -0.217997 0.0367501
1076 0.173571 -0.0298106
788 -0.233409 -0.0792035
1862 -0.0163469 -0.0217934
1863 0.163404 -0.237353
1077 0.209 0.0791188
890 0.0020018 -0.200198
1187 0.0382085 -0.0486862
745 0.206249 -0.0557662
785 -0.0684782 -0.0766774
1136 0.241388 0.205807
145 0.0115125 0.0898725
169 0.143995 0.197947
27 0.0307969 0.22024
3081 -0.186607 -0.00751989
3082 0.040802 -0.133626
3042 0.0536198 -0.0672758
3043 0.230513 -0.137606
49 -0.239854 -0.147679
506 0.247427 -0.127617
806 -0.195651 0.0608281
786 0.106373 -0.0395787
724 -0.197188 -0.062357
3765 0.223689 0.162943
3764 0.215075 0.180192
2037 0.190635 -0.0726234
2038 -0.182564 0.135878
3556 0.0304336 -0.10432
3555 -0.22332 0.0997042
1578 -0.216796 -0.180401
1579 0.0906823 -0.135181
3000 0.147494 -0.0880007
3001 -0.246002 -0.177246
3431 -0.0746182 -0.235151
3432 -0.0318229 -0.253509
2011 -0.255074 -0.122133
2012 0.0918581 0.134186
3233 -0.0199489 0.192924
3232 0.156443 -0.184035
2578 0.174151 -0.00398204
2579 -0.164304 0.0701409
1872 -0.127601 -0.139828
1871 0.154744 0.0020139
1210 0.0257593 0.146983
1211 0.203737 0.121929
2477 0.024723 -0.229691
2478 -0.104562 -0.0841246
459 -0.0260692 -0.0436674
179 0.139052 0.104596
41 0.205872 -0.242655
401 -0.112679 0.183705
2764 0.173464 0.161466
2765 -0.173307 -0.176165
448 0.120312 0.175972
597 -0.179988 0.121059
642 0.099223 -0.0576032
1725 0.0658961 0.208097
1726 -0.151833 0.148981
1214 -0.234517 -0.192807
1215 -0.256702 0.0679903
3427 0.12349 -0.0818333
3428 0.238657 -0.252422
4138 0.170184 0.0402028
4137 0.00700122 0.0632534
3511 -0.0308035 0.102459
3512 -0.173489 -0.137693
1907 -0.172441 0.193446
1908 0.238937 0.198606
4194 0.149113 -0.208467
4193 0.256986 -0.197825
4375 -0.0190005 0.261502
4374 0.157193 0.137995
564 0.122611 0.222508
338 -0.210459 -0.108803
392 0.0803772 -0.207557
4083 -0.222632 -0.146297
4082 0.0727768 -0.201308
780 -0.227986 -0.129368
1116 -0.177815 0.04638
4246 0.194157 0.158233
4247 0.155629 0.0649054
4166 0.125459 0.2465
4167 0.140913 -0.0595031
4030 -0.204131 -0.223046
4029 -0.208033 -0.114078
968 0.0704685 0.0404768
787 -0.144162 0.129947
4222 0.0475873 0.100328
4221 -0.180479 -0.0992283
1955 -0.176809 0.246886
1956 -0.0557296 0.0239085
288 -0.0868701 -0.189709
365 0.0652608 -0.00469641
2694 -0.0801508 0.0486329
2695 0.0986309 -0.250466
4408 0.0950513 0.046212
4409 0.127308 0.114046
3137 0.219542 -0.23992
3136 0.201622 -0.00441964
2290 -0.225714 0.202394
2291 -0.164584 0.196959
3314 0.0586035 -0.0682853
3313 -0.110423 -0.217472
2581 -0.094161 -0.026572
2580 0.248167 0.14687
3259 0.206744 -0.224328
3258 -0.150669 0.215119
2961 0.129529 -0.165514
2960 0.166107 0.18313
3168 -0.180046 -0.244903
3167 -0.0722303 -0.232239
2388 -0.20236 0.13165
2389 -0.245756 0.0581061
3994 -0.0476542 0.22265
3995 0.0529656 -0.0666243
1492 0.0152907 -0.01578
1491 0.12382 -0.218031
1021 0.0184926 0.0281371
1155 0.222515 0.0442841
4135 -0.014367 0.0516446
4136 0.19737 0.186682
2039 0.217014 -0.246003
2040 -0.0385639 0.14527
433 0.00365025 -0.0984967
57 -0.21511 -0.0771568
88 -0.00461834 0.115059
3570 -0.156281 -0.0316908
3571 -0.0911347 -0.214527
1088 0.111532 -0.121534
961 -0.0851669 0.120735
373 0.154825 -0.222157
93 0.0979239 -0.00838038
248 0.134308 0.230372
2799 -0.0970582 -0.155435
2800 -0.0494163 0.0265441
2280 -0.136614 0.120121
2279 0.153257 0.0891868
4119 -0.111992 0.176355
4120 0.0140253 0.0300911
1094 0.111091 0.0933708
1104 -0.206937 0.1283
708 -0.171807 0.0539512
3890 0.263938 -0.0980221
3891 0.22136 0.00668271
2588 -0.014569 -0.0582201
2589 -0.229608 -0.0622869
3171 0.00351491 -0.0504967
3172 0.00334939 -0.0917293
4019 -0.0569904 0.118055
4020 0.192314 -0.159994
4274 0.145269 0.0160854
4273 0.0488769 -0.0293272
1371 -0.190619 0.19684
813 -0.140178 0.152292
1402 -0.0101722 0.0110146
1403 -0.100632 0.223914
1397 0.223619 0.24701
1396 -0.206387 -0.0727008
3056 -0.163416 -0.143839
3057 0.107041 0.0991301
4085 0.197607 -0.182643
4086 -0.248557 0.205575
1888 0.0696886 0.224256
1887 0.121097 -0.115576
3753 -0.199647 -0.0155179
3752 0.187883 -0.236952
1228 -0.0316762 0.167946
1229 -0.151013 0.218724
543 -0.155835 -0.0175842
108 -0.0466567 0.0309661
2857 -0.138834 0.0327924
2858 -0.172664 0.185024
3033 0.166083 0.133412
3032 -0.0873469 -0.192349
611 -0.177567 -0.0318804
525 -0.055787 0.239145
613 -0.0240172 -0.0043418
2928 0.24401 -0.169445
2927 -0.00436608 0.00516938
2400 -0.189266 -0.0186489
2401 -0.0367113 0.200546
1216 0.0419692 -0.0305724
1217 0.101238 0.184883
3843 0.110775 -0.220317
3844 0.0284637 -0.145849
1439 0.246052 -0.234629
627 -0.182211 0.102787
3397 0.0828477 0.20117
3396 0.225914 -0.0423112
3072 0.189941 0.161562
3073 0.263009 -0.210943
4038 -0.192441 -0.0961318
4039 0.0387226 -0.1562
2552 0.239583 0.133475
2553 0.00397138 -0.134005
406 -0.100616 -0.23008
315 0.137194 -0.229212
410 0.0232435 0.198979
4094 0.0536501 -0.176799
4095 0.224809 0.158613
2968 0.121376 0.235879
2969 0.1632 -0.151582
4329 -0.0878781 -0.156662
4330 -0.210646 -0.251009
1869 0.187552 0.0723257
1870 -0.0320164 0.0944753
468 0.168183 -0.224011
551 0.121613 -0.198852
3289 0.214899 -0.0682206
3290 -0.123292 0.14661
1455 -0.164316 0.230923
1456 0.159375 0.251667
878 -0.235665 0.124694
791 -0.044149 -0.103084
934 0.182894 0.0963674
152 -0.078033 -0.00954289
85 -0.0337476 0.0789956
450 0.201249 0.199056
272 -0.174578 0.089043
601 0.119709 -0.0276754
3337 0.0917917 0.126965
3336 -0.128794 -0.246248
2796 0.153458 0.0692376
2795 -0.0646389 -0.100471
2085 0.075719 0.165646
2084 0.0395361 -0.042506
1434 0.128485 0.193787
1433 0.0335339 0.248258
593 0.176806 0.0785343
649 -0.0405667 0.00579097
341 -0.225265 0.112067
1905 0.0248413 -0.125773
1906 -0.240245 -0.0880106
4312 -0.139135 0.0207818
4313 -0.212248 0.187274
2176 -0.185208 -0.209435
2175 0.00194623 -0.117038
149 0.0099649 0.00627841
413 0.182269 0.0418976
520 0.106108 0.0085146
316 0.20105 0.156509
109 0.179071 -0.0795912
260 -0.107722 0.209857
3968 0.0525276 0.09449
3967 -0.087455 -0.158566
2991 -0.226901 -0.0585056
2992 -0.227914 0.0829144
1379 -0.165963 0.0585788
1378 -0.0012935 0.194662
2495 -0.165756 -0.158882
2494 0.209668 0.234376
904 -0.0518894 -0.176594
1145 0.0272697 0.176717
2577 -0.0483918 -0.176287
2576 0.148451 0.0814184
4187 -0.0171669 -0.11258
4186 0.0261623 0.0921426
3031 -0.00778703 0.244717
3030 -0.128345 0.2525
